-0.603177,0.346545,-0.976637,0.169788,-0.326090,0.929966
-0.144128,-0.023307,0.129139,0.775322,0.526350,0.349044
-0.373401,0.296001,0.687585,0.570820,0.201386,-0.795995
0.049832,0.091499,0.562424,-0.292884,0.696487,-0.655076
0.078566,-0.364515,0.213893,0.376522,0.843716,-0.382590
-0.519401,0.503872,-0.376068,0.405780,0.276692,-0.871082
-0.484192,-0.027237,-0.557666,0.590880,-0.176662,-0.787180
0.214549,-0.170605,0.662935,-0.114980,0.600921,0.790996
-0.492387,0.633600,0.160108,-0.016594,-0.947604,0.319017
-0.327363,0.356654,0.724131,0.856371,0.484651,-0.178163
-0.222744,0.189539,0.459495,0.984321,0.170589,-0.044852
0.494715,0.116210,0.257615,0.240074,0.477371,0.845270
0.146456,-0.007983,0.859043,-0.211070,0.864377,0.456401
0.027368,0.499058,-0.261282,-0.319807,0.779283,0.538927
0.019880,-0.306029,0.139514,0.964800,0.028282,0.261458
-0.189863,0.439046,0.204415,0.725115,0.223336,-0.651406
-0.101835,-0.069116,0.740903,0.777300,0.354694,-0.519612
-0.196338,0.013357,0.566520,-0.341369,0.685237,0.643364
0.492791,0.642987,0.650610,-0.406606,0.517033,0.753225
0.245207,0.064063,0.636140,-0.480990,-0.875612,-0.044176
-0.483886,0.426290,0.506182,0.010251,-0.887882,0.459957
-0.166591,0.397811,0.559499,0.554314,-0.677911,-0.482879
0.107504,-0.331061,0.135263,0.808889,0.028545,-0.587268
0.574644,-0.030206,0.839853,0.604441,0.748264,0.273410
0.570395,0.722092,0.655096,-0.059530,0.683209,0.727792
-0.236707,0.141482,0.570147,0.683086,0.545586,0.485519
0.485810,-0.474910,0.150864,-0.318360,-0.925335,-0.205919
0.731673,-0.625898,0.075705,0.294821,0.218419,-0.930255
0.188646,0.085322,0.348532,-0.437506,-0.492809,-0.752148
-0.149086,0.270408,0.659581,-0.733051,0.603112,-0.314471
0.024435,0.526255,-0.277507,-0.334973,0.692465,0.638972
-0.548237,0.401983,-0.972229,0.845717,0.085497,0.526738
-0.529418,0.317101,-0.987441,0.281552,-0.147998,0.948064
-0.194516,0.550726,0.180233,-0.194089,0.810148,0.553163
-0.578590,-0.107225,-0.510862,0.708966,0.130845,0.692999
-0.519299,0.274820,-0.467335,0.011143,0.675685,-0.737107
-0.122476,0.465604,0.227193,0.789281,0.040931,-0.612667
0.081095,0.760680,0.087133,-0.629307,-0.340149,0.698764
0.405575,0.218581,0.771559,0.776402,0.245542,-0.580438
0.379471,0.472662,0.779360,0.852139,0.088725,-0.515740
-0.123285,0.496411,0.652405,0.580116,0.723225,0.374715
0.388982,0.671068,-0.261555,0.200084,-0.322521,-0.925174
0.156272,0.469614,-0.235149,0.483354,0.532782,0.694631
0.545505,0.424848,0.879988,0.777123,0.297912,0.554372
-0.571102,0.441132,-0.974141,-0.107546,0.670891,0.733716
-0.202205,0.134502,0.185421,0.954751,0.108967,-0.276725
0.101532,-0.010549,0.590546,0.987407,-0.033447,-0.154623
0.160823,0.147420,0.660868,0.983474,0.104424,-0.147899
-0.392319,0.357056,-0.540622,0.953200,0.058617,-0.296603
0.049121,0.528583,-0.266742,-0.344125,0.763614,0.546326
-0.109323,0.023385,0.079410,-0.121850,0.264738,0.956591
0.153842,-0.081470,0.333593,0.716940,0.659193,0.226851
0.173270,0.660075,0.748274,0.879669,0.299595,-0.369357
0.229627,0.259498,0.743048,0.054532,-0.298106,0.952974
0.612891,0.299049,0.874176,0.741355,0.259267,-0.619010
0.151112,0.023227,0.613518,0.761908,-0.508867,-0.400687
-0.685234,0.435597,0.322634,0.935897,-0.268129,0.228482
0.144838,0.434796,0.636218,-0.136479,-0.944030,0.300302
0.130471,-0.881343,0.116931,0.283391,0.957483,0.053994
0.608034,-0.276825,0.208433,-0.036833,-0.551070,0.833646
-0.219002,0.158170,0.679707,0.382488,0.922308,0.055231
-0.122072,0.008064,0.073521,-0.111833,0.159079,0.980911
-0.391816,0.264551,0.435508,-0.424556,0.904047,-0.049520
0.365206,-0.043844,0.647061,0.219762,0.753043,0.620187
0.428443,0.530747,0.743048,-0.395154,0.469067,-0.789829
0.460719,-0.739178,0.122119,-0.226722,-0.284920,-0.931353
-0.429251,0.556982,0.707750,-0.166822,-0.980295,-0.105789
